,CUSTOMER_ID,LOAN_AMOUNT,LOAN_BEHAVIOR,LOAN_START_DATE
21220,123616042.8571,199998.35,Current,2021-08-23
21221,45963000.0,1999999.49,Current,2021-08-26
21222,72130.0,320001.25,Current,2021-08-27
21223,28869258.5714,104999.76,Current,2021-08-31
21224,100486058.5714,609999.65,Principal Past Due,2021-09-02
21225,137768701.4286,39998.93,Principal Past Due,2021-09-07
21226,79231171.4286,295001.68,Current,2021-09-08
21227,29995728.5714,964999.72,Current,2021-09-09
21228,48590860.0,120000.16,Principal Past Due,2021-09-13
21229,68458687.1429,64997.25,Amortization Past Due,2021-09-13
21230,77730574.2857,229997.93,Current,2021-09-15
21231,114404644.2857,245000.5,Current,2021-09-16
21232,34591160.0,50000.81,Items for litigation,2021-09-20
21233,19762487.1429,235000.97,Amortization Past Due,2021-09-20
21234,93150188.5714,44999.57,Items for litigation,2021-09-21
21235,76110002.8571,80000.58,Current,2021-09-21
21236,109570701.4286,140000.24,Current,2021-09-23
21237,88053445.7143,70001.47,Current,2021-09-23
21238,2542058.5714,49998.7,Principal Past Due,2021-09-29
21239,58436615.7143,79997.66,Current,2021-10-01
21240,134994985.7143,104999.67,Items for litigation,2021-10-06
21241,108598458.5714,200000.68,Current,2021-10-08
21242,85113158.5714,700001.31,Current,2021-10-11
21243,17773087.1429,70000.44,Current,2021-10-14
21244,18502758.5714,119999.79,Current,2021-10-14
21245,44679971.4286,99999.13,Current,2021-10-14
21246,32362830.0,1000000.79,Current,2021-10-19
21247,85249530.0,39999.13,Items for litigation,2021-10-19
21248,141228958.5714,34999.21,Amortization Past Due,2021-10-21
21249,103925157.1429,465000.41,Current,2021-11-02
21250,118241244.2857,30000.73,Items for litigation,2021-11-03
21251,470930.0,864998.47,Current,2021-11-03
21252,132070200.0,150001.07,Current,2021-11-04
21253,84519731.4286,184999.0,Current,2021-11-04
21254,39534187.1429,514998.99,Current,2021-11-04
21255,117360142.8571,309999.27,Current,2021-11-05
21256,121125672.8571,60001.73,Current,2021-11-08
21257,58048587.1429,189999.87,Current,2021-11-09
21258,16296358.5714,250000.02,Current,2021-11-10
21259,33611487.1429,49999.81,Current,2021-11-12
21260,49414285.7143,1999999.77,Current,2021-11-12
21261,137873487.1429,119999.41,Current,2021-11-16
21262,3723130.0,60000.36,Current,2021-11-17
21263,75755087.1429,180000.24,Items for litigation,2021-11-18
21264,29221372.8571,90000.03,Current,2021-11-18
21265,134433460.0,89999.35,Current,2021-11-18
21266,90447745.7143,135001.55,Current,2021-11-19
21267,17903714.2857,999997.66,Current,2021-11-22
21268,104599588.5714,99998.5,Current,2021-11-24
21269,141305717.1429,65000.09,Current,2021-11-25
21270,106330801.4286,299999.91,Current,2021-11-29
21271,79762114.2857,50001.55,Current,2021-12-01
21272,25162572.8571,500001.3,Current,2021-12-01
21273,95961730.0,354998.48,Principal Past Due,2021-12-02
21274,14942288.5714,249997.9,Principal Past Due,2021-12-03
21275,57034500.0,535001.44,Current,2021-12-09
21276,29782414.2857,450000.39,Current,2021-12-10
21277,140660915.7143,339999.65,Current,2021-12-13
21278,40607300.0,2000000.35,Current,2021-12-13
21279,32785901.4286,1899999.64,Current,2021-12-14
21280,93545100.0,300000.65,Current,2021-12-20
21281,1505574.2857,55000.01,Current,2022-01-03
21282,29952728.5714,25000.08,Amortization Past Due,2022-01-10
21283,103160944.2857,90000.18,Principal Past Due,2022-01-11
21284,110623331.4286,80001.16,Current,2022-01-11
21285,82345201.4286,500000.67,Current,2022-01-11
21286,31243431.4286,245001.0,Current,2022-01-21
21287,708602.8571,99998.89,Current,2022-01-26
21288,129442585.7143,325000.15,Current,2022-01-26
21289,18388745.7143,79998.83,Current,2022-01-27
21290,70870557.1429,162000.99,Current,2022-02-03
21291,60339830.0,69999.62,Current,2022-02-03
21292,118939717.1429,60000.47,Current,2022-02-03
21293,115649544.2857,30000.72,Current,2022-02-14
21294,122231385.7143,200000.92,Current,2022-02-14
21295,57141772.8571,1000000.9,Current,2022-02-16
21296,47711858.5714,69999.89,Amortization Past Due,2022-02-16
21297,37439487.1429,70000.49,Current,2022-02-17
21298,87726331.4286,209999.73,Amortization Past Due,2022-02-17
21299,139470717.1429,89998.16,Current,2022-02-21
21300,120084874.2857,250002.12,Current,2022-02-23
21301,139762558.5714,129999.49,Current,2022-02-23
21302,100627330.0,39997.06,Current,2022-02-24
21303,105874987.1429,64999.85,Items for litigation,2022-02-28
21304,97203701.4286,185000.84,Current,2022-02-28
21305,11991615.7143,150001.06,Current,2022-03-01
21306,100361257.1429,95001.55,Current,2022-03-02
21307,47908031.4286,64999.02,Current,2022-03-03
21308,9737174.2857,125000.12,Items for litigation,2022-03-03
21309,106417602.8571,240000.64,Current,2022-03-04
21310,22657888.5714,95000.58,Current,2022-03-04
21311,12840230.0,125000.68,Current,2022-03-07
21312,106799445.7143,69998.27,Current,2022-03-07
21313,103944087.1429,49999.76,Current,2022-03-08
21314,33471160.0,35000.7,Items for litigation,2022-03-08
21315,26910030.0,44997.79,Current,2022-03-08
21316,134892888.5714,40001.09,Principal Past Due,2022-03-09
21317,1292830.0,80000.49,Current,2022-03-09
21318,136223415.7143,24002.05,Current,2022-03-10
21319,121079317.1429,80001.42,Current,2022-03-10
21320,112516130.0,130001.54,Current,2022-03-11
21321,129535574.2857,17998.93,Current,2022-03-11
21322,47289871.4286,499999.35,Current,2022-03-11
21323,27997842.8571,499999.02,Current,2022-03-11
21324,73401287.1429,510000.75,Current,2022-03-11
21325,48681501.4286,30000.18,Items for litigation,2022-03-16
21326,82587258.5714,25000.35,Principal Past Due,2022-03-17
21327,130619145.7143,39999.26,Items for litigation,2022-03-17
21328,10053701.4286,249999.8,Current,2022-03-17
21329,74952830.0,20001.08,Current,2022-03-18
21330,34036731.4286,119999.45,Current,2022-03-18
21331,53936128.5714,110001.0,Principal Past Due,2022-03-18
21332,60258801.4286,143001.34,Amortization Past Due,2022-03-18
21333,22422244.2857,33999.31,Principal Past Due,2022-03-18
21334,56135272.8571,66000.12,Current,2022-03-18
21335,73015458.5714,69999.02,Principal Past Due,2022-03-21
21336,134666844.2857,150000.08,Current,2022-03-21
21337,77229415.7143,19998.8,Items for litigation,2022-03-21
21338,130838287.1429,45999.84,Current,2022-03-22
21339,10012731.4286,40001.19,Current,2022-03-22
21340,86267230.0,520000.14,Current,2022-03-22
21341,88889601.4286,29998.83,Current,2022-03-23
21342,115221460.0,29997.26,Items for litigation,2022-03-23
21343,100577145.7143,29999.33,Current,2022-03-23
21344,67279815.7143,35000.68,Principal Past Due,2022-03-23
21345,62457987.1429,64998.48,Current,2022-03-25
21346,2551758.5714,69999.45,Current,2022-03-28
21347,75219987.1429,79999.56,Current,2022-03-29
21348,99644745.7143,94998.91,Items for litigation,2022-03-29
21349,87057587.1429,1069999.39,Current,2022-03-29
21350,139663331.4286,55000.14,Items for litigation,2022-03-29
21351,61618958.5714,99998.0,Current,2022-03-29
21352,51887942.8571,185001.34,Current,2022-03-29
21353,66953301.4286,70000.28,Current,2022-03-30
21354,118446315.7143,690000.14,Amortization Past Due,2022-03-30
21355,96073944.2857,200000.76,Current,2022-03-30
21356,48403744.2857,45002.74,Current,2022-03-30
21357,97036172.8571,54999.28,Principal Past Due,2022-03-30
21358,60316844.2857,54999.58,Current,2022-03-31
21359,137756100.0,49999.87,Current,2022-03-31
21360,123096485.7143,409001.21,Current,2022-04-04
21361,73950201.4286,45000.92,Current,2022-04-05
21362,61980987.1429,65000.97,Current,2022-04-05
21363,117810760.0,69999.05,Current,2022-04-06
21364,102826174.2857,29999.48,Current,2022-04-06
21365,60876115.7143,144999.08,Current,2022-04-07
21366,80420860.0,74999.69,Current,2022-04-08
21367,139397814.2857,165000.1,Current,2022-04-08
21368,116752228.5714,150000.73,Current,2022-04-08
21369,125260302.8571,55000.96,Current,2022-04-08
21370,94890387.1429,196001.06,Current,2022-04-08
21371,94080430.0,80000.19,Current,2022-04-11
21372,116875458.5714,95000.06,Current,2022-04-12
21373,88962972.8571,25000.44,Current,2022-04-12
21374,105342045.7143,1000001.13,Current,2022-04-12
21375,15084757.1429,75000.34,Current,2022-04-20
21376,142157815.7143,149999.68,Amortization Past Due,2022-04-22
21377,12736087.1429,34999.7,Current,2022-04-22
21378,30396630.0,124999.21,Current,2022-04-22
21379,75743158.5714,279000.46,Current,2022-04-26
21380,95953888.5714,50001.53,Items for litigation,2022-04-27
21381,138622687.1429,104998.94,Current,2022-04-27
21382,119392844.2857,40001.8,Current,2022-04-27
21383,102777358.5714,84999.65,Current,2022-04-27
21384,138889558.5714,149999.2,Current,2022-04-29
21385,25701745.7143,55001.37,Items for litigation,2022-04-29
21386,63236215.7143,34999.3,Current,2022-04-29
21387,127886145.7143,69998.95,Current,2022-05-04
21388,101082958.5714,19999.15,Current,2022-05-04
21389,73361731.4286,69998.84,Current,2022-05-05
21390,91577758.5714,55999.29,Current,2022-05-06
21391,61631644.2857,9999.2,Current,2022-05-10
21392,47714687.1429,40000.26,Items for litigation,2022-05-10
21393,54942428.5714,1500000.43,Current,2022-05-10
21394,112027344.2857,50001.52,Current,2022-05-11
21395,92581888.5714,184998.25,Items for litigation,2022-05-12
21396,127016844.2857,30001.14,Current,2022-05-13
21397,83300172.8571,64999.95,Principal Past Due,2022-05-13
21398,46738115.7143,126001.43,Current,2022-05-16
21399,24387072.8571,190000.82,Current,2022-05-17
21400,105985528.5714,200002.42,Amortization Past Due,2022-05-17
21401,7148758.5714,69999.04,Principal Past Due,2022-05-17
21402,81496842.8571,79998.85,Current,2022-05-19
21403,91887272.8571,19999.88,Principal Past Due,2022-05-19
21404,33792487.1429,55000.13,Current,2022-05-19
21405,37949460.0,60001.19,Principal Past Due,2022-05-20
21406,59366530.0,60001.49,Current,2022-05-20
21407,42606602.8571,50000.28,Current,2022-05-23
21408,77688731.4286,159999.36,Items for litigation,2022-05-23
21409,102321285.7143,70001.9,Amortization Past Due,2022-05-23
21410,47300658.5714,35001.19,Principal Past Due,2022-05-24
21411,132717758.5714,100000.44,Current,2022-05-24
21412,27396860.0,80000.69,Current,2022-05-25
21413,62062317.1429,50000.11,Current,2022-05-25
21414,93647101.4286,65000.68,Amortization Past Due,2022-05-25
21415,39335500.0,754998.7,Current,2022-05-25
21416,105459000.0,150001.76,Current,2022-05-25
21417,2782687.1429,100001.15,Amortization Past Due,2022-05-26
21418,80186101.4286,19999.91,Current,2022-05-26
21419,121013731.4286,44998.72,Amortization Past Due,2022-05-26
21420,18320830.0,40000.03,Current,2022-05-26
21421,37430071.4286,500000.36,Current,2022-05-27
21422,136709574.2857,50000.15,Amortization Past Due,2022-05-27
21423,9647145.7143,29999.98,Current,2022-05-27
21424,72630745.7143,15000.06,Principal Past Due,2022-05-30
21425,13485430.0,19000.71,Current,2022-05-30
21426,58520602.8571,54999.81,Current,2022-05-30
21427,129433115.7143,70000.95,Current,2022-05-31
21428,113814030.0,70000.76,Current,2022-06-01
21429,71027458.5714,500001.02,Current,2022-06-02
21430,66843115.7143,49999.89,Current,2022-06-02
21431,133375301.4286,129999.6,Current,2022-06-02
21432,47281758.5714,692999.75,Current,2022-06-03
21433,61899730.0,161998.05,Current,2022-06-06
21434,119168044.2857,499999.53,Amortization Past Due,2022-06-08
21435,17307685.7143,1599998.98,Current,2022-06-09
21436,142282830.0,105000.44,Items for litigation,2022-06-10
21437,89272101.4286,645000.64,Current,2022-06-13
21438,94676000.0,747999.31,Current,2022-06-13
21439,25942415.7143,89999.74,Current,2022-06-13
21440,84425628.5714,76001.2,Current,2022-06-13
21441,73522031.4286,89999.78,Amortization Past Due,2022-06-15
21442,98142445.7143,35000.73,Current,2022-06-16
21443,55961915.7143,40000.35,Principal Past Due,2022-06-17
21444,77672814.2857,700000.01,Current,2022-06-21
21445,32825901.4286,599999.86,Items for litigation,2022-06-22
21446,38178044.2857,1999998.79,Current,2022-06-23
21447,51029801.4286,90001.58,Current,2022-06-24
21448,127890515.7143,195001.18,Current,2022-06-24
21449,57342445.7143,54999.93,Principal Past Due,2022-06-24
21450,55348072.8571,44997.89,Principal Past Due,2022-06-27
21451,141192215.7143,39999.21,Current,2022-06-27
21452,142537971.4286,70002.35,Current,2022-06-27
21453,79430060.0,40001.66,Current,2022-06-28
21454,14626430.0,74998.74,Current,2022-06-28
21455,100252815.7143,69999.06,Current,2022-06-28
21456,60184031.4286,29999.44,Current,2022-06-30
21457,16946444.2857,1999998.26,Amortization Past Due,2022-06-30
21458,127274387.1429,485000.12,Current,2022-07-04
21459,140886930.0,60000.35,Current,2022-07-05
21460,25290657.1429,1449999.4,Current,2022-07-05
21461,28280860.0,90000.62,Current,2022-07-06
21462,22300431.4286,169000.18,Current,2022-07-06
21463,53609542.8571,499999.79,Current,2022-07-06
21464,75874500.0,1999999.74,Current,2022-07-06
21465,67686230.0,120000.54,Amortization Past Due,2022-07-06
21466,78047874.2857,45000.43,Amortization Past Due,2022-07-06
21467,80197730.0,234999.8,Current,2022-07-07
21468,112931415.7143,40000.48,Current,2022-07-07
21469,126069317.1429,44998.1,Amortization Past Due,2022-07-07
21470,5351874.2857,64999.48,Principal Past Due,2022-07-07
21471,74691414.2857,70001.81,Current,2022-07-08
21472,120948287.1429,59999.49,Current,2022-07-08
21473,88533415.7143,199999.35,Current,2022-07-08
21474,5066458.5714,314999.99,Current,2022-07-08
21475,40899717.1429,60000.67,Current,2022-07-11
21476,27496501.4286,80002.98,Current,2022-07-11
21477,134241615.7143,300000.55,Current,2022-07-12
21478,2164030.0,400000.41,Current,2022-07-12
21479,32599901.4286,39999.95,Current,2022-07-13
21480,47485317.1429,60001.61,Current,2022-07-13
21481,84114814.2857,43999.98,Current,2022-07-14
21482,39702801.4286,13998.4,Current,2022-07-15
21483,40850574.2857,74999.84,Items for litigation,2022-07-15
21484,93766087.1429,279999.47,Current,2022-07-15
21485,101089174.2857,25001.2,Current,2022-07-15
21486,84437460.0,30001.33,Current,2022-07-15
21487,9738600.0,1499999.58,Current,2022-07-18
21488,121614701.4286,34999.98,Current,2022-07-18
21489,63087717.1429,49999.77,Current,2022-07-18
21490,9679017.1429,99999.83,Principal Past Due,2022-07-18
21491,113872130.0,13999.06,Principal Past Due,2022-07-18
21492,30671072.8571,94997.93,Current,2022-07-20
21493,68997174.2857,209999.95,Current,2022-07-20
21494,13571160.0,27999.8,Current,2022-07-21
21495,38805215.7143,10000.33,Current,2022-07-26
21496,35695957.1429,100001.74,Amortization Past Due,2022-07-26
21497,121476558.5714,32999.77,Current,2022-07-26
21498,37966687.1429,20000.32,Current,2022-07-27
21499,133762914.2857,499999.64,Current,2022-07-28
21500,74141760.0,40001.35,Items for litigation,2022-07-28
21501,135195687.1429,45001.17,Current,2022-07-28
21502,119713888.5714,64998.72,Current,2022-07-29
21503,67526930.0,35000.93,Amortization Past Due,2022-07-29
21504,102587901.4286,65000.19,Current,2022-07-29
21505,82696317.1429,39997.39,Current,2022-08-01
21506,50800444.2857,270000.2,Principal Past Due,2022-08-03
21507,36135615.7143,40998.56,Current,2022-08-03
21508,105613701.4286,39999.1,Current,2022-08-04
21509,32825901.4286,399999.85,Items for litigation,2022-08-05
21510,120634015.7143,350000.87,Current,2022-08-05
21511,55481860.0,39999.99,Current,2022-08-08
21512,43518272.8571,104999.43,Current,2022-08-09
21513,24848314.2857,499998.71,Current,2022-08-09
21514,13380015.7143,105000.59,Current,2022-08-09
21515,73768617.1429,19998.29,Current,2022-08-10
21516,75055657.1429,240000.76,Current,2022-08-15
21517,40902602.8571,44999.08,Current,2022-08-16
21518,16888758.5714,29999.77,Current,2022-08-19
21519,88332072.8571,39998.45,Principal Past Due,2022-08-19
21520,44564457.1429,720000.0,Current,2022-08-19
21521,138174130.0,79999.07,Principal Past Due,2022-08-19
21522,85318072.8571,105000.02,Current,2022-08-19
21523,7942971.4286,69999.88,Current,2022-08-19
21524,89027188.5714,119996.85,Amortization Past Due,2022-08-22
21525,12174830.0,105000.84,Current,2022-08-22
21526,54238317.1429,80000.34,Current,2022-08-23
21527,60421574.2857,44999.06,Current,2022-08-23
21528,66068301.4286,60000.51,Current,2022-08-23
21529,60026215.7143,35999.4,Current,2022-08-24
21530,5287745.7143,54999.64,Current,2022-08-25
21531,36001728.5714,299999.9,Current,2022-08-25
21532,51223588.5714,110000.14,Current,2022-08-25
21533,105012302.8571,19999.45,Current,2022-08-25
21534,38558987.1429,149999.97,Current,2022-08-25
21535,102643385.7143,227999.25,Current,2022-08-26
21536,135281258.5714,80000.52,Current,2022-08-26
21537,120175372.8571,30001.02,Current,2022-08-26
21538,67447445.7143,54999.24,Current,2022-08-26
21539,43488317.1429,70000.6,Principal Past Due,2022-08-30
21540,109566471.4286,149998.62,Current,2022-08-30
21541,112870087.1429,105000.83,Current,2022-08-30
21542,43534372.8571,54999.77,Amortization Past Due,2022-08-30
21543,19716230.0,200001.06,Current,2022-08-31
21544,89981317.1429,70000.49,Current,2022-08-31
21545,107896188.5714,20001.13,Current,2022-09-01
21546,84942344.2857,34999.23,Current,2022-09-01
21547,62439530.0,26001.8,Current,2022-09-02
